timestamp,time_seq,voltage,current,frequency,power
2025-07-13T16:16:09.950958,1157,0.6,-5.28,50.01,-3
2025-07-13T16:16:09.951026,1158,0.4,-5.44,50.01,-2
2025-07-13T16:16:09.951080,1159,0.2,-5.42,50.01,-1
2025-07-13T16:16:09.951128,1160,2.8,-5.29,50.01,-15
2025-07-13T16:16:09.951176,1161,0.3,-5.39,50.01,-2
2025-07-13T16:16:09.951222,1162,0.3,-5.45,50.01,-2
2025-07-13T16:16:09.951281,1163,-1.1,-5.37,50.01,6
2025-07-13T16:16:09.951326,1164,1.1,-5.42,50.01,-6
2025-07-13T16:16:09.951370,1165,-1.5,-5.39,50.01,8
2025-07-13T16:16:09.951414,1166,-0.3,-5.35,50.01,1
2025-07-13T16:16:09.951458,1167,1.6,-5.41,50.01,-9
2025-07-13T16:16:10.536340,1157,-2.2,-5.45,50.01,12
2025-07-13T16:16:10.536630,1158,0.6,-5.28,50.01,-3
2025-07-13T16:16:10.536783,1159,0.4,-5.44,50.01,-2
2025-07-13T16:16:10.536906,1160,0.2,-5.42,50.01,-1
2025-07-13T16:16:10.537016,1161,2.8,-5.29,50.01,-15
2025-07-13T16:16:10.537130,1162,0.3,-5.39,50.01,-2
2025-07-13T16:16:10.537279,1163,0.3,-5.45,50.01,-2
2025-07-13T16:16:10.537391,1164,-1.1,-5.37,50.01,6
2025-07-13T16:16:10.537512,1165,1.1,-5.42,50.01,-6
2025-07-13T16:16:10.537670,1166,-1.5,-5.39,50.01,8
2025-07-13T16:16:10.537797,1167,-0.3,-5.35,50.01,1
2025-07-13T16:16:10.537915,1168,1.6,-5.41,50.01,-9
2025-07-13T16:16:10.538033,1169,3.3,-5.41,50.01,-18
2025-07-13T16:16:10.861448,1169,-1.8,-5.41,50.01,10
2025-07-13T16:16:10.861911,1170,-1.8,-5.39,50.01,10
2025-07-13T16:16:10.862203,1171,2.9,-5.36,50.01,-15
2025-07-13T16:16:10.862371,1172,0.4,-5.36,50.01,-2
2025-07-13T16:16:10.862546,1173,-1.0,-5.31,50.01,6
2025-07-13T16:16:10.862704,1174,1.0,-5.31,50.01,-5
2025-07-13T16:16:10.862853,1175,-2.1,-5.29,50.01,11
2025-07-13T16:16:10.862981,1176,-0.8,-5.37,50.01,4
2025-07-13T16:16:10.863106,1177,1.2,-5.33,50.01,-6
2025-07-13T16:16:10.863233,1178,0.4,-5.35,50.01,-2
2025-07-13T16:16:10.863384,1179,-1.8,-5.44,50.01,10
2025-07-13T16:16:10.863585,1180,1.4,-5.42,50.01,-7
2025-07-13T16:16:11.461415,1170,-1.8,-5.41,50.01,10
2025-07-13T16:16:11.461566,1171,-1.8,-5.39,50.01,10
2025-07-13T16:16:11.461615,1172,2.9,-5.36,50.01,-15
2025-07-13T16:16:11.461648,1173,0.4,-5.36,50.01,-2
2025-07-13T16:16:11.461678,1174,-1.0,-5.31,50.01,6
2025-07-13T16:16:11.461706,1175,1.0,-5.31,50.01,-5
2025-07-13T16:16:11.461733,1176,-2.1,-5.29,50.01,11
2025-07-13T16:16:11.461759,1177,-0.8,-5.37,50.01,4
2025-07-13T16:16:11.461785,1178,1.2,-5.33,50.01,-6
2025-07-13T16:16:11.461810,1179,0.4,-5.35,50.01,-2
2025-07-13T16:16:11.461837,1180,-1.8,-5.44,50.01,10
2025-07-13T16:16:11.461862,1181,1.4,-5.42,50.01,-7
2025-07-13T16:16:11.461889,1182,-1.6,-5.37,50.01,9
2025-07-13T16:16:11.836326,1182,-0.7,-5.44,50.01,4
2025-07-13T16:16:11.836485,1183,-1.1,-5.28,50.01,6
2025-07-13T16:16:11.836562,1184,0.5,-5.3,50.01,-2
2025-07-13T16:16:11.836609,1185,0.9,-5.35,50.01,-5
2025-07-13T16:16:11.836655,1186,-2.2,-5.29,50.01,12
2025-07-13T16:16:11.836733,1187,-0.9,-5.28,50.01,5
2025-07-13T16:16:11.836793,1188,0.5,-5.39,50.01,-3
2025-07-13T16:16:11.836857,1189,2.4,-5.3,50.01,-12
2025-07-13T16:16:11.836916,1190,1.9,-5.3,50.01,-10
2025-07-13T16:16:11.836963,1191,-0.3,-5.39,50.01,2
2025-07-13T16:16:11.837005,1192,-2.1,-5.46,50.01,12
2025-07-13T16:16:11.837045,1193,-2.3,-5.31,50.01,12
2025-07-13T16:16:12.378944,1183,-0.7,-5.44,50.01,4
2025-07-13T16:16:12.379340,1184,-1.1,-5.28,50.01,6
2025-07-13T16:16:12.379601,1185,0.5,-5.3,50.01,-2
2025-07-13T16:16:12.379794,1186,0.9,-5.35,50.01,-5
2025-07-13T16:16:12.380055,1187,-2.2,-5.29,50.01,12
2025-07-13T16:16:12.380221,1188,-0.9,-5.28,50.01,5
2025-07-13T16:16:12.380366,1189,0.5,-5.39,50.01,-3
2025-07-13T16:16:12.380513,1190,2.4,-5.3,50.01,-12
2025-07-13T16:16:12.380670,1191,1.9,-5.3,50.01,-10
2025-07-13T16:16:12.380810,1192,-0.3,-5.39,50.01,2
2025-07-13T16:16:12.380955,1193,-2.1,-5.46,50.01,12
2025-07-13T16:16:12.381098,1194,-2.3,-5.31,50.01,12
2025-07-13T16:16:12.381273,1195,3.1,-5.37,50.01,-17
2025-07-13T16:16:12.733903,1195,-2.4,-5.4,50.01,13
2025-07-13T16:16:12.734232,1196,-0.6,-5.42,50.01,3
2025-07-13T16:16:12.734457,1197,2.4,-5.4,50.01,-13
2025-07-13T16:16:12.734655,1198,-2.7,-5.34,50.01,15
2025-07-13T16:16:12.734852,1199,-2.7,-5.4,50.01,15
2025-07-13T16:16:12.735008,1200,-0.9,-5.47,50.01,5
2025-07-13T16:16:12.735186,1201,-0.5,-5.29,50.01,3
2025-07-13T16:16:12.735341,1202,-0.7,-5.38,50.01,4
2025-07-13T16:16:12.735502,1203,-0.8,-5.47,50.01,5
2025-07-13T16:16:12.735669,1204,1.6,-5.47,50.01,-9
2025-07-13T16:16:12.735824,1205,-0.8,-5.48,50.01,5
2025-07-13T16:16:12.736002,1206,2.7,-5.37,50.01,-15
2025-07-13T16:16:13.295753,1196,-2.4,-5.4,50.01,13
2025-07-13T16:16:13.295897,1197,-0.6,-5.42,50.01,3
2025-07-13T16:16:13.295959,1198,2.4,-5.4,50.01,-13
2025-07-13T16:16:13.295998,1199,-2.7,-5.34,50.01,15
2025-07-13T16:16:13.296031,1200,-2.7,-5.4,50.01,15
2025-07-13T16:16:13.296064,1201,-0.9,-5.47,50.01,5
2025-07-13T16:16:13.296096,1202,-0.5,-5.29,50.01,3
2025-07-13T16:16:13.296129,1203,-0.7,-5.38,50.01,4
2025-07-13T16:16:13.296160,1204,-0.8,-5.47,50.01,5
2025-07-13T16:16:13.296192,1205,1.6,-5.47,50.01,-9
2025-07-13T16:16:13.296224,1206,-0.8,-5.48,50.01,5
2025-07-13T16:16:13.296256,1207,2.7,-5.37,50.01,-15
2025-07-13T16:16:13.296287,1208,-3.2,-5.47,50.01,17
2025-07-13T16:16:13.620895,1208,3.2,-5.4,50.01,-17
2025-07-13T16:16:13.621245,1209,0.8,-5.35,50.01,-4
2025-07-13T16:16:13.621428,1210,-2.2,-5.39,50.01,12
2025-07-13T16:16:13.621608,1211,1.5,-5.28,50.01,-8
2025-07-13T16:16:13.621760,1212,2.0,-5.46,50.01,-11
2025-07-13T16:16:13.621902,1213,-2.0,-5.48,50.01,11
2025-07-13T16:16:13.622041,1214,-2.0,-5.42,50.01,11
2025-07-13T16:16:13.622162,1215,2.2,-5.42,50.01,-12
2025-07-13T16:16:13.622278,1216,2.8,-5.31,50.01,-15
2025-07-13T16:16:13.622446,1217,-0.1,-5.31,50.01,1
2025-07-13T16:16:13.622691,1218,1.4,-5.31,50.01,-8
2025-07-13T16:16:13.622880,1219,0.3,-5.41,50.01,-2
2025-07-13T16:16:14.160796,1209,3.2,-5.4,50.01,-17
2025-07-13T16:16:14.161080,1210,0.8,-5.35,50.01,-4
2025-07-13T16:16:14.161247,1211,-2.2,-5.39,50.01,12
2025-07-13T16:16:14.161364,1212,1.5,-5.28,50.01,-8
2025-07-13T16:16:14.161472,1213,2.0,-5.46,50.01,-11
2025-07-13T16:16:14.161593,1214,-2.0,-5.48,50.01,11
2025-07-13T16:16:14.161716,1215,-2.0,-5.42,50.01,11
2025-07-13T16:16:14.161878,1216,2.2,-5.42,50.01,-12
2025-07-13T16:16:14.162048,1217,2.8,-5.31,50.01,-15
2025-07-13T16:16:14.162208,1218,-0.1,-5.31,50.01,1
2025-07-13T16:16:14.162354,1219,1.4,-5.31,50.01,-8
2025-07-13T16:16:14.162492,1220,0.3,-5.41,50.01,-2
2025-07-13T16:16:14.162641,1221,1.0,-5.44,50.01,-5
2025-07-13T16:16:14.536117,1221,0.0,-5.39,50.01,0
2025-07-13T16:16:14.536488,1222,2.1,-5.46,50.01,-11
2025-07-13T16:16:14.536722,1223,2.5,-5.38,50.01,-14
2025-07-13T16:16:14.536913,1224,1.9,-5.35,50.01,-10
2025-07-13T16:16:14.537085,1225,-0.2,-5.44,50.01,1
2025-07-13T16:16:14.537291,1226,-2.7,-5.47,50.01,15
2025-07-13T16:16:14.537475,1227,2.1,-5.32,50.01,-11
2025-07-13T16:16:14.537664,1228,-2.1,-5.44,50.01,11
2025-07-13T16:16:14.537837,1229,-0.5,-5.3,50.01,3
2025-07-13T16:16:14.538001,1230,2.3,-5.36,50.01,-12
2025-07-13T16:16:14.538187,1231,2.1,-5.4,50.01,-11
2025-07-13T16:16:14.538372,1232,-1.2,-5.46,50.01,6
2025-07-13T16:16:15.140983,1222,0.0,-5.39,50.01,0
2025-07-13T16:16:15.141377,1223,2.1,-5.46,50.01,-11
2025-07-13T16:16:15.141585,1224,2.5,-5.38,50.01,-14
2025-07-13T16:16:15.141737,1225,1.9,-5.35,50.01,-10
2025-07-13T16:16:15.141907,1226,-0.2,-5.44,50.01,1
2025-07-13T16:16:15.142107,1227,-2.7,-5.47,50.01,15
2025-07-13T16:16:15.142291,1228,2.1,-5.32,50.01,-11
2025-07-13T16:16:15.142482,1229,-2.1,-5.44,50.01,11
2025-07-13T16:16:15.142645,1230,-0.5,-5.3,50.01,3
2025-07-13T16:16:15.142784,1231,2.3,-5.36,50.01,-12
2025-07-13T16:16:15.142906,1232,2.1,-5.4,50.01,-11
2025-07-13T16:16:15.143046,1233,-1.2,-5.46,50.01,6
2025-07-13T16:16:15.143204,1234,2.3,-5.34,50.01,-12
2025-07-13T16:16:15.495882,1234,-0.5,-5.39,50.01,3
2025-07-13T16:16:15.496024,1235,0.6,-5.49,50.01,-3
2025-07-13T16:16:15.496088,1236,2.1,-5.41,50.01,-12
2025-07-13T16:16:15.496139,1237,-3.0,-5.45,50.01,16
2025-07-13T16:16:15.496175,1238,3.3,-5.32,50.01,-17
2025-07-13T16:16:15.496207,1239,-1.1,-5.48,50.01,6
2025-07-13T16:16:15.496240,1240,1.2,-5.33,50.01,-7
2025-07-13T16:16:15.496271,1241,2.2,-5.32,50.01,-12
2025-07-13T16:16:15.496303,1242,-3.0,-5.44,50.01,16
2025-07-13T16:16:15.496334,1243,3.0,-5.44,50.01,-16
2025-07-13T16:16:15.496365,1244,1.3,-5.31,50.01,-7
2025-07-13T16:16:15.496397,1245,3.1,-5.45,50.01,-17
2025-07-13T16:16:16.165939,1235,-0.5,-5.39,50.01,3
2025-07-13T16:16:16.166240,1236,0.6,-5.49,50.01,-3
2025-07-13T16:16:16.166393,1237,2.1,-5.41,50.01,-12
2025-07-13T16:16:16.166437,1238,-3.0,-5.45,50.01,16
2025-07-13T16:16:16.166473,1239,3.3,-5.32,50.01,-17
2025-07-13T16:16:16.166507,1240,-1.1,-5.48,50.01,6
2025-07-13T16:16:16.166553,1241,1.2,-5.33,50.01,-7
2025-07-13T16:16:16.166587,1242,2.2,-5.32,50.01,-12
2025-07-13T16:16:16.166620,1243,-3.0,-5.44,50.01,16
2025-07-13T16:16:16.166682,1244,3.0,-5.44,50.01,-16
2025-07-13T16:16:16.166727,1245,1.3,-5.31,50.01,-7
2025-07-13T16:16:16.166788,1246,3.1,-5.45,50.01,-17
2025-07-13T16:16:16.166842,1247,-2.8,-5.39,50.01,15
2025-07-13T16:16:16.510870,1247,1.4,-5.44,50.01,-8
2025-07-13T16:16:16.511040,1248,0.6,-5.4,50.01,-3
2025-07-13T16:16:16.511097,1249,0.7,-5.49,50.01,-4
2025-07-13T16:16:16.511149,1250,1.0,-5.45,50.01,-5
2025-07-13T16:16:16.511197,1251,-0.4,-5.46,50.01,2
2025-07-13T16:16:16.511243,1252,-0.3,-5.37,50.01,1
2025-07-13T16:16:16.511291,1253,1.3,-5.44,50.01,-7
2025-07-13T16:16:16.511340,1254,-2.4,-5.3,50.01,13
2025-07-13T16:16:16.511387,1255,0.4,-5.47,50.01,-2
2025-07-13T16:16:16.511432,1256,1.5,-5.35,50.01,-8
2025-07-13T16:16:16.511481,1257,2.9,-5.4,50.01,-15
2025-07-13T16:16:16.511537,1258,-2.7,-5.35,50.01,14
2025-07-13T16:16:17.291647,1248,1.4,-5.44,50.01,-8
2025-07-13T16:16:17.292035,1249,0.6,-5.4,50.01,-3
2025-07-13T16:16:17.292250,1250,0.7,-5.49,50.01,-4
2025-07-13T16:16:17.292451,1251,1.0,-5.45,50.01,-5
2025-07-13T16:16:17.292672,1252,-0.4,-5.46,50.01,2
2025-07-13T16:16:17.292930,1253,-0.3,-5.37,50.01,1
2025-07-13T16:16:17.293094,1254,1.3,-5.44,50.01,-7
2025-07-13T16:16:17.293365,1255,-2.4,-5.3,50.01,13
2025-07-13T16:16:17.293548,1256,0.4,-5.47,50.01,-2
2025-07-13T16:16:17.293815,1257,1.5,-5.35,50.01,-8
2025-07-13T16:16:17.293983,1258,2.9,-5.4,50.01,-15
2025-07-13T16:16:17.294217,1259,-2.7,-5.35,50.01,14
2025-07-13T16:16:17.294468,1260,1.0,-5.37,50.01,-6
2025-07-13T16:16:17.616274,1260,0.6,-5.46,50.01,-3
2025-07-13T16:16:17.616669,1261,3.0,-5.5,50.01,-17
2025-07-13T16:16:17.616873,1262,2.9,-5.46,50.01,-16
2025-07-13T16:16:17.617047,1263,2.3,-5.44,50.01,-13
2025-07-13T16:16:17.617254,1264,-2.3,-5.44,50.01,13
2025-07-13T16:16:17.617489,1265,3.1,-5.36,50.01,-16
2025-07-13T16:16:17.617764,1266,-1.9,-5.44,50.01,10
2025-07-13T16:16:17.618073,1267,1.1,-5.32,50.01,-6
2025-07-13T16:16:17.618283,1268,-2.3,-5.41,50.01,13
2025-07-13T16:16:17.618463,1269,1.2,-5.42,50.01,-7
2025-07-13T16:16:17.618641,1270,2.5,-5.41,50.01,-13
2025-07-13T16:16:17.618820,1271,1.7,-5.29,50.01,-9
2025-07-13T16:16:18.216340,1261,0.6,-5.46,50.01,-3
2025-07-13T16:16:18.216762,1262,3.0,-5.5,50.01,-17
2025-07-13T16:16:18.217068,1263,2.9,-5.46,50.01,-16
2025-07-13T16:16:18.217363,1264,2.3,-5.44,50.01,-13
2025-07-13T16:16:18.217680,1265,-2.3,-5.44,50.01,13
2025-07-13T16:16:18.217859,1266,3.1,-5.36,50.01,-16
2025-07-13T16:16:18.218012,1267,-1.9,-5.44,50.01,10
2025-07-13T16:16:18.218156,1268,1.1,-5.32,50.01,-6
2025-07-13T16:16:18.218310,1269,-2.3,-5.41,50.01,13
2025-07-13T16:16:18.218518,1270,1.2,-5.42,50.01,-7
2025-07-13T16:16:18.218749,1271,2.5,-5.41,50.01,-13
2025-07-13T16:16:18.218932,1272,1.7,-5.29,50.01,-9
2025-07-13T16:16:18.219098,1273,1.4,-5.29,50.01,-8
2025-07-13T16:16:18.556283,1273,2.2,-5.38,50.01,-12
2025-07-13T16:16:18.556778,1274,-1.2,-5.32,50.01,6
2025-07-13T16:16:18.556981,1275,-1.8,-5.46,50.01,10
2025-07-13T16:16:18.557117,1276,-1.0,-5.45,50.01,6
2025-07-13T16:16:18.557269,1277,-2.4,-5.49,50.01,13
2025-07-13T16:16:18.557401,1278,2.2,-5.36,50.01,-12
2025-07-13T16:16:18.557541,1279,1.6,-5.5,50.01,-9
2025-07-13T16:16:18.557676,1280,0.7,-5.48,50.01,-4
2025-07-13T16:16:18.557804,1281,2.1,-5.35,50.01,-11
2025-07-13T16:16:18.557932,1282,-1.5,-5.44,50.01,8
2025-07-13T16:16:18.558069,1283,2.9,-5.43,50.01,-16
2025-07-13T16:16:18.558198,1284,0.1,-5.38,50.01,-1
2025-07-13T16:16:19.131451,1274,2.2,-5.38,50.01,-12
2025-07-13T16:16:19.131971,1275,-1.2,-5.32,50.01,6
2025-07-13T16:16:19.132183,1276,-1.8,-5.46,50.01,10
2025-07-13T16:16:19.132328,1277,-1.0,-5.45,50.01,6
2025-07-13T16:16:19.132470,1278,-2.4,-5.49,50.01,13
2025-07-13T16:16:19.132646,1279,2.2,-5.36,50.01,-12
2025-07-13T16:16:19.132851,1280,1.6,-5.5,50.01,-9
2025-07-13T16:16:19.133006,1281,0.7,-5.48,50.01,-4
2025-07-13T16:16:19.133173,1282,2.1,-5.35,50.01,-11
2025-07-13T16:16:19.133320,1283,-1.5,-5.44,50.01,8
2025-07-13T16:16:19.133475,1284,2.9,-5.43,50.01,-16
2025-07-13T16:16:19.133641,1285,0.1,-5.38,50.01,-1
2025-07-13T16:16:19.133793,1286,0.8,-5.33,50.01,-4
2025-07-13T16:16:20.481221,1287,-2.4,-5.33,50.01,13
2025-07-13T16:16:20.481492,1288,-2.7,-5.49,50.01,15
2025-07-13T16:16:20.481768,1289,2.3,-5.46,50.01,-12
2025-07-13T16:16:20.482029,1290,2.0,-5.46,50.01,-11
2025-07-13T16:16:20.482258,1291,0.3,-5.4,50.01,-1
2025-07-13T16:16:20.482475,1292,1.4,-5.36,50.01,-7
2025-07-13T16:16:20.482711,1293,1.4,-5.34,50.01,-7
2025-07-13T16:16:20.482979,1294,1.7,-5.5,50.01,-9
2025-07-13T16:16:20.483155,1295,1.5,-5.37,50.01,-8
2025-07-13T16:16:20.483327,1296,0.3,-5.31,50.01,-2
2025-07-13T16:16:20.483524,1297,1.7,-5.48,50.01,-9
2025-07-13T16:16:20.483698,1298,2.7,-5.45,50.01,-15
2025-07-13T16:16:20.483887,1299,-1.6,-5.35,50.01,8
2025-07-13T16:16:20.929461,1299,3.1,-5.37,50.01,-17
2025-07-13T16:16:20.929613,1300,-1.5,-5.41,50.01,8
2025-07-13T16:16:20.929662,1301,-1.7,-5.35,50.01,9
2025-07-13T16:16:20.929701,1302,2.5,-5.5,50.01,-14
2025-07-13T16:16:20.929752,1303,1.6,-5.49,50.01,-9
2025-07-13T16:16:20.929791,1304,-1.2,-5.36,50.01,6
2025-07-13T16:16:20.929824,1305,0.8,-5.3,50.01,-5
2025-07-13T16:16:20.929859,1306,-1.5,-5.3,50.01,8
2025-07-13T16:16:20.929892,1307,-1.2,-5.42,50.01,6
2025-07-13T16:16:20.929924,1308,2.6,-5.3,50.01,-14
2025-07-13T16:16:20.929956,1309,-3.0,-5.48,50.01,17
2025-07-13T16:16:20.929989,1310,-1.3,-5.37,50.01,7
2025-07-13T16:16:21.503931,1300,3.1,-5.37,50.01,-17
2025-07-13T16:16:21.504176,1301,-1.5,-5.41,50.01,8
2025-07-13T16:16:21.504296,1302,-1.7,-5.35,50.01,9
2025-07-13T16:16:21.504352,1303,2.5,-5.5,50.01,-14
2025-07-13T16:16:21.504399,1304,1.6,-5.49,50.01,-9
2025-07-13T16:16:21.504465,1305,-1.2,-5.36,50.01,6
2025-07-13T16:16:21.504539,1306,0.8,-5.3,50.01,-5
2025-07-13T16:16:21.504598,1307,-1.5,-5.3,50.01,8
2025-07-13T16:16:21.504658,1308,-1.2,-5.42,50.01,6
2025-07-13T16:16:21.504705,1309,2.6,-5.3,50.01,-14
2025-07-13T16:16:21.504755,1310,-3.0,-5.48,50.01,17
2025-07-13T16:16:21.504806,1311,-1.3,-5.37,50.01,7
2025-07-13T16:16:21.504858,1312,3.2,-5.31,50.01,-17
2025-07-13T16:16:21.834125,1312,-1.2,-5.44,50.01,6
2025-07-13T16:16:21.834420,1313,-0.2,-5.36,50.01,1
2025-07-13T16:16:21.834611,1314,-1.5,-5.43,50.01,8
2025-07-13T16:16:21.834784,1315,-2.5,-5.38,50.01,14
2025-07-13T16:16:21.834930,1316,-2.8,-5.48,50.01,16
2025-07-13T16:16:21.835078,1317,2.4,-5.44,50.01,-13
2025-07-13T16:16:21.835216,1318,1.5,-5.32,50.01,-8
2025-07-13T16:16:21.835354,1319,-0.7,-5.45,50.01,4
2025-07-13T16:16:21.835512,1320,1.2,-5.35,50.01,-7
2025-07-13T16:16:21.835669,1321,-0.0,-5.31,50.01,0
2025-07-13T16:16:21.835807,1322,-0.3,-5.46,50.01,2
2025-07-13T16:16:21.835939,1323,-0.3,-5.51,50.01,2
2025-07-13T16:16:22.513951,1313,-1.2,-5.44,50.01,6
2025-07-13T16:16:22.514092,1314,-0.2,-5.36,50.01,1
2025-07-13T16:16:22.514137,1315,-1.5,-5.43,50.01,8
2025-07-13T16:16:22.514176,1316,-2.5,-5.38,50.01,14
2025-07-13T16:16:22.514211,1317,-2.8,-5.48,50.01,16
2025-07-13T16:16:22.514244,1318,2.4,-5.44,50.01,-13
2025-07-13T16:16:22.514277,1319,1.5,-5.32,50.01,-8
2025-07-13T16:16:22.514309,1320,-0.7,-5.45,50.01,4
2025-07-13T16:16:22.514342,1321,1.2,-5.35,50.01,-7
2025-07-13T16:16:22.514375,1322,-0.0,-5.31,50.01,0
2025-07-13T16:16:22.514408,1323,-0.3,-5.46,50.01,2
2025-07-13T16:16:22.514441,1324,-0.3,-5.51,50.01,2
2025-07-13T16:16:22.514473,1325,-2.2,-5.51,50.01,12
2025-07-13T16:16:22.846969,1325,1.9,-5.46,50.01,-10
2025-07-13T16:16:22.847105,1326,-3.1,-5.37,50.01,17
2025-07-13T16:16:22.847149,1327,-1.9,-5.51,50.01,10
2025-07-13T16:16:22.847185,1328,0.3,-5.42,50.01,-2
2025-07-13T16:16:22.847219,1329,-2.5,-5.34,50.01,13
2025-07-13T16:16:22.847253,1330,2.2,-5.5,50.01,-12
2025-07-13T16:16:22.847291,1331,-2.5,-5.49,50.01,14
2025-07-13T16:16:22.847352,1332,2.2,-5.42,50.01,-12
2025-07-13T16:16:22.847396,1333,-3.0,-5.5,50.01,17
2025-07-13T16:16:22.847444,1334,0.1,-5.35,50.01,0
2025-07-13T16:16:22.847488,1335,-2.4,-5.42,50.01,13
2025-07-13T16:16:22.847547,1336,-2.7,-5.47,50.01,15
2025-07-13T16:16:23.543753,1326,1.9,-5.46,50.01,-10
2025-07-13T16:16:23.543895,1327,-3.1,-5.37,50.01,17
2025-07-13T16:16:23.543942,1328,-1.9,-5.51,50.01,10
2025-07-13T16:16:23.543980,1329,0.3,-5.42,50.01,-2
2025-07-13T16:16:23.544016,1330,-2.5,-5.34,50.01,13
2025-07-13T16:16:23.544050,1331,2.2,-5.5,50.01,-12
2025-07-13T16:16:23.544083,1332,-2.5,-5.49,50.01,14
2025-07-13T16:16:23.544116,1333,2.2,-5.42,50.01,-12
2025-07-13T16:16:23.544180,1334,-3.0,-5.5,50.01,17
2025-07-13T16:16:23.544227,1335,0.1,-5.35,50.01,0
2025-07-13T16:16:23.544270,1336,-2.4,-5.42,50.01,13
2025-07-13T16:16:23.544310,1337,-2.7,-5.47,50.01,15
2025-07-13T16:16:23.544350,1338,-0.9,-5.38,50.01,5
2025-07-13T16:16:23.868917,1338,2.9,-5.44,50.01,-16
2025-07-13T16:16:23.869129,1339,-1.8,-5.45,50.01,10
2025-07-13T16:16:23.869232,1340,1.6,-5.42,50.01,-9
2025-07-13T16:16:23.869288,1341,1.3,-5.45,50.01,-7
2025-07-13T16:16:23.869339,1342,-3.0,-5.44,50.01,16
2025-07-13T16:16:23.869387,1343,-0.5,-5.41,50.01,3
2025-07-13T16:16:23.869437,1344,0.1,-5.35,50.01,-1
2025-07-13T16:16:23.869485,1345,-1.1,-5.44,50.01,6
2025-07-13T16:16:23.869546,1346,-2.7,-5.45,50.01,15
2025-07-13T16:16:23.869599,1347,-2.7,-5.45,50.01,14
2025-07-13T16:16:23.869647,1348,-1.4,-5.48,50.01,8
2025-07-13T16:16:23.869695,1349,0.4,-5.44,50.01,-2
2025-07-13T16:16:24.695864,1339,2.9,-5.44,50.01,-16
2025-07-13T16:16:24.696130,1340,-1.8,-5.45,50.01,10
2025-07-13T16:16:24.696260,1341,1.6,-5.42,50.01,-9
2025-07-13T16:16:24.696379,1342,1.3,-5.45,50.01,-7
2025-07-13T16:16:24.696487,1343,-3.0,-5.44,50.01,16
2025-07-13T16:16:24.696606,1344,-0.5,-5.41,50.01,3
2025-07-13T16:16:24.696727,1345,0.1,-5.35,50.01,-1
2025-07-13T16:16:24.696834,1346,-1.1,-5.44,50.01,6
2025-07-13T16:16:24.696967,1347,-2.7,-5.45,50.01,15
2025-07-13T16:16:24.697129,1348,-2.7,-5.45,50.01,14
2025-07-13T16:16:24.697283,1349,-1.4,-5.48,50.01,8
2025-07-13T16:16:24.697399,1350,0.4,-5.44,50.01,-2
2025-07-13T16:16:24.697515,1351,2.3,-5.5,50.01,-13
2025-07-13T16:16:25.105856,1351,3.3,-5.5,50.01,-18
2025-07-13T16:16:25.106138,1352,1.1,-5.39,50.01,-6
2025-07-13T16:16:25.106290,1353,2.6,-5.49,50.01,-15
2025-07-13T16:16:25.106421,1354,1.1,-5.33,50.01,-6
2025-07-13T16:16:25.106560,1355,-2.0,-5.43,50.01,11
2025-07-13T16:16:25.106692,1356,2.6,-5.5,50.01,-15
2025-07-13T16:16:25.106846,1357,3.0,-5.39,50.01,-16
2025-07-13T16:16:25.106999,1358,-0.1,-5.31,50.01,1
2025-07-13T16:16:25.107152,1359,-2.3,-5.39,50.01,12
2025-07-13T16:16:25.107294,1360,2.0,-5.45,50.01,-11
2025-07-13T16:16:25.107428,1361,0.8,-5.44,50.01,-5
2025-07-13T16:16:25.107627,1362,-1.6,-5.37,50.01,9
2025-07-13T16:16:25.685910,1352,3.3,-5.5,50.01,-18
2025-07-13T16:16:25.686106,1353,1.1,-5.39,50.01,-6
2025-07-13T16:16:25.686175,1354,2.6,-5.49,50.01,-15
2025-07-13T16:16:25.686225,1355,1.1,-5.33,50.01,-6
2025-07-13T16:16:25.686268,1356,-2.0,-5.43,50.01,11
2025-07-13T16:16:25.686309,1357,2.6,-5.5,50.01,-15
2025-07-13T16:16:25.686350,1358,3.0,-5.39,50.01,-16
2025-07-13T16:16:25.686417,1359,-0.1,-5.31,50.01,1
2025-07-13T16:16:25.686478,1360,-2.3,-5.39,50.01,12
2025-07-13T16:16:25.686560,1361,2.0,-5.45,50.01,-11
2025-07-13T16:16:25.686607,1362,0.8,-5.44,50.01,-5
2025-07-13T16:16:25.686650,1363,-1.6,-5.37,50.01,9
2025-07-13T16:16:25.686692,1364,0.2,-5.42,50.01,-1
2025-07-13T16:16:26.051075,1364,0.6,-5.5,50.01,-3
2025-07-13T16:16:26.051367,1365,0.2,-5.5,50.01,-1
2025-07-13T16:16:26.051482,1366,0.9,-5.39,50.01,-5
2025-07-13T16:16:26.051577,1367,-1.3,-5.32,50.01,7
2025-07-13T16:16:26.051654,1368,-2.8,-5.39,50.01,15
2025-07-13T16:16:26.051729,1369,-0.7,-5.48,50.01,4
2025-07-13T16:16:26.051803,1370,-1.6,-5.38,50.01,9
2025-07-13T16:16:26.051877,1371,-2.8,-5.41,50.01,15
2025-07-13T16:16:26.051955,1372,-0.0,-5.42,50.01,0
2025-07-13T16:16:26.052031,1373,2.5,-5.5,50.01,-13
2025-07-13T16:16:26.052122,1374,-0.0,-5.4,50.01,0
2025-07-13T16:16:26.052199,1375,2.2,-5.37,50.01,-12
